severe,hour,is_night,rural,day_type,speed_limit,light_conditions,weather_conditions,road_surface_conditions,road_type,urban_or_rural_area,police_force,longitude,latitude,first_road_class,hour_factor,speed_limit_factor,rural_factor
0,16,0,1,Weekday,50,Daylight,Fine no high winds,Wet or damp,Single carriageway,Rural,Warwickshire,-1.59674,52.13234,A,16,50,Rural
0,17,0,0,Weekday,30,Daylight,Fine no high winds,Dry,Single carriageway,Urban,Warwickshire,-1.56303,52.2882,A,17,30,Urban
1,16,0,0,Weekday,30,Darkness - lights lit,Fine no high winds,Dry,Single carriageway,Urban,Warwickshire,-1.60123,52.38709,Unclassified,16,30,Urban
1,15,0,0,Weekend,30,Daylight,Fine no high winds,Dry,Single carriageway,Urban,Warwickshire,-1.58451,52.28193,A,15,30,Urban
0,2,1,1,Weekday,60,Darkness - no lighting,Raining no high winds,Wet or damp,Single carriageway,Rural,Warwickshire,-1.6148,52.63744,Unclassified,2,60,Rural
0,15,0,0,Weekend,20,Daylight,Fine no high winds,Dry,Single carriageway,Urban,Warwickshire,-1.48451,52.52167,Unclassified,15,20,Urban
0,13,0,1,Weekend,50,Daylight,Fine no high winds,Dry,Single carriageway,Rural,Warwickshire,-1.912,52.21049,A,13,50,Rural
0,15,0,1,Weekday,50,Daylight,Fine no high winds,Dry,Single carriageway,Rural,Warwickshire,-1.40706,52.4756,B,15,50,Rural
1,13,0,0,Weekday,40,Daylight,Raining no high winds,Wet or damp,Dual carriageway,Urban,Warwickshire,-1.46701,52.51934,A,13,40,Urban
0,16,0,1,Weekday,40,Daylight,Fine no high winds,Dry,Single carriageway,Rural,Warwickshire,-1.72315,52.28336,A,16,40,Rural
0,8,0,1,Weekday,70,Daylight,Raining no high winds,Wet or damp,Dual carriageway,Rural,Warwickshire,-1.53604,52.35277,A,8,70,Rural
0,13,0,1,Weekday,60,Daylight,Fine + high winds,Dry,Single carriageway,Rural,Warwickshire,-1.67861,52.23328,A,13,60,Rural
0,12,0,0,Weekday,30,Daylight,Fine no high winds,Dry,Single carriageway,Urban,Warwickshire,-1.49299,52.47259,Unclassified,12,30,Urban
0,11,0,1,Weekday,50,Daylight,Fine no high winds,Dry,Roundabout,Rural,Warwickshire,-1.49499,52.46367,A,11,50,Rural
1,15,0,1,Weekday,50,Daylight,Raining no high winds,Wet or damp,Single carriageway,Rural,Warwickshire,-1.33633,52.344,A,15,50,Rural
0,17,0,1,Weekday,50,Darkness - no lighting,Fine no high winds,Dry,Single carriageway,Rural,Warwickshire,-1.67498,52.21559,A,17,50,Rural
0,13,0,1,Weekday,60,Daylight,Fine no high winds,Dry,Single carriageway,Rural,Warwickshire,-1.47393,52.18095,Unclassified,13,60,Rural
0,8,0,1,Weekday,50,Daylight,Fine no high winds,Dry,Single carriageway,Rural,Warwickshire,-1.3659,52.39126,Unclassified,8,50,Rural
0,8,0,1,Weekday,40,Daylight,Fine no high winds,Frost or ice,Single carriageway,Rural,Warwickshire,-1.56557,52.60366,B,8,40,Rural
0,0,1,1,Weekday,70,Darkness - lights lit,Fine no high winds,Dry,Dual carriageway,Rural,Warwickshire,-1.28297,52.41483,Motorway,0,70,Rural
1,16,0,1,Weekend,50,Daylight,Fine no high winds,Dry,Roundabout,Rural,Warwickshire,-1.64023,52.60283,A,16,50,Rural
0,19,0,0,Weekday,30,Darkness - lights lit,Raining no high winds,Wet or damp,Roundabout,Urban,Warwickshire,-1.56553,52.38282,Unclassified,19,30,Urban
0,1,1,0,Weekend,30,Darkness - lights lit,Fine no high winds,Dry,Single carriageway,Urban,Warwickshire,-1.26188,52.3729,B,1,30,Urban
0,17,0,0,Weekend,30,Darkness - lights lit,Raining no high winds,Wet or damp,Dual carriageway,Urban,Warwickshire,-1.26554,52.37221,A,17,30,Urban
0,21,0,1,Weekday,50,Darkness - lighting unknown,Fine no high winds,Wet or damp,Single carriageway,Rural,Warwickshire,-1.50273,52.21787,Unclassified,21,50,Rural
1,6,0,1,Weekday,50,Daylight,Fine no high winds,Dry,Single carriageway,Rural,Warwickshire,-1.5513,52.54002,Unclassified,6,50,Rural
0,18,0,1,Weekday,60,Darkness - no lighting,Fine no high winds,Dry,Single carriageway,Rural,Warwickshire,-1.53475,52.50457,B,18,60,Rural
0,9,0,0,Weekday,30,Daylight,Fine no high winds,Dry,Single carriageway,Urban,Warwickshire,-1.52665,52.2764,Unclassified,9,30,Urban
0,12,0,0,Weekday,30,Daylight,Raining no high winds,Wet or damp,Single carriageway,Urban,Warwickshire,-1.28791,52.35865,Unclassified,12,30,Urban
0,16,0,1,Weekend,50,Daylight,Fine no high winds,Dry,Single carriageway,Rural,Warwickshire,-1.31323,52.3109,A,16,50,Rural
0,14,0,1,Weekend,30,Daylight,Fine no high winds,Dry,Single carriageway,Rural,Warwickshire,-1.84426,52.15819,Unclassified,14,30,Rural
1,0,1,1,Weekend,70,Darkness - no lighting,Fine no high winds,Dry,Dual carriageway,Rural,Warwickshire,-1.47878,52.20538,Motorway,0,70,Rural
0,18,0,1,Weekday,70,Daylight,Fine no high winds,Dry,Dual carriageway,Rural,Warwickshire,-1.68114,52.47686,Motorway,18,70,Rural
1,7,0,1,Weekday,70,Daylight,Fine no high winds,Dry,Dual carriageway,Rural,Warwickshire,-1.71617,52.54938,Motorway,7,70,Rural
0,15,0,1,Weekday,50,Daylight,Fine no high winds,Dry,Single carriageway,Rural,Warwickshire,-1.32255,52.25648,Unclassified,15,50,Rural
0,14,0,0,Weekend,30,Daylight,Fine no high winds,Dry,Single carriageway,Urban,Warwickshire,-1.48427,52.52164,B,14,30,Urban
1,9,0,1,Weekday,60,Daylight,Fine + high winds,Dry,Single carriageway,Rural,Warwickshire,-1.26015,52.44217,B,9,60,Rural
1,1,1,1,Weekday,70,Darkness - lights lit,Fine no high winds,Dry,Slip road,Rural,Warwickshire,-1.50083,52.21709,Motorway,1,70,Rural
0,10,0,1,Weekend,50,Daylight,Fine no high winds,Dry,Single carriageway,Rural,Warwickshire,-1.44607,52.47795,B,10,50,Rural
1,18,0,1,Weekday,60,Daylight,Fine no high winds,Wet or damp,Single carriageway,Rural,Warwickshire,-1.34391,52.48633,Unclassified,18,60,Rural
0,18,0,1,Weekday,70,Darkness - no lighting,Fine no high winds,Dry,Dual carriageway,Rural,Warwickshire,-1.50362,52.21781,Motorway,18,70,Rural
1,20,0,1,Weekday,70,Darkness - no lighting,Raining no high winds,Wet or damp,Dual carriageway,Rural,Warwickshire,-1.56725,52.32588,A,20,70,Rural
1,8,0,1,Weekday,50,Daylight,Fine no high winds,Wet or damp,Single carriageway,Rural,Warwickshire,-1.55168,52.23587,B,8,50,Rural
1,10,0,1,Weekend,30,Daylight,Fine no high winds,Dry,Single carriageway,Rural,Warwickshire,-1.26257,52.38583,Unclassified,10,30,Rural
0,7,0,0,Weekday,30,Daylight,Fine no high winds,Dry,Roundabout,Urban,Warwickshire,-1.57876,52.27872,A,7,30,Urban
1,16,0,0,Weekend,30,Daylight,Fine no high winds,Dry,Single carriageway,Urban,Warwickshire,-1.42027,52.53696,A,16,30,Urban
0,23,0,1,Weekday,50,Darkness - lights unlit,Fine no high winds,Dry,Single carriageway,Rural,Warwickshire,-1.38686,52.41162,B,23,50,Rural
0,8,0,1,Weekday,30,Daylight,Fine no high winds,Dry,Roundabout,Rural,Warwickshire,-1.5608900000000001,52.33098,A,8,30,Rural
0,18,0,1,Weekday,30,Daylight,Fine no high winds,Dry,Single carriageway,Rural,Warwickshire,-1.26106,52.34989,Unclassified,18,30,Rural
0,8,0,0,Weekday,30,Daylight,Fine + high winds,Wet or damp,Single carriageway,Urban,Warwickshire,-1.46861,52.50913,B,8,30,Urban
0,11,0,1,Weekend,40,Daylight,Fine no high winds,Dry,Roundabout,Rural,Warwickshire,-1.24871,52.39467,A,11,40,Rural
1,18,0,1,Weekday,20,Darkness - lights lit,Fine no high winds,Dry,Roundabout,Rural,Warwickshire,-1.44421,52.51865,A,18,20,Rural
0,17,0,1,Weekday,30,Daylight,Fine no high winds,Dry,Single carriageway,Rural,Warwickshire,-1.49935,52.27854,A,17,30,Rural
0,13,0,1,Weekday,50,Daylight,Raining no high winds,Wet or damp,Single carriageway,Rural,Warwickshire,-1.88086,52.16054,B,13,50,Rural
0,18,0,0,Weekday,30,Daylight,Fine no high winds,Dry,Dual carriageway,Urban,Warwickshire,-1.46785,52.51495,A,18,30,Urban
0,18,0,0,Weekday,30,Darkness - no lighting,Fine no high winds,Wet or damp,Single carriageway,Urban,Warwickshire,-1.27749,52.35935,Unclassified,18,30,Urban
0,16,0,1,Weekend,50,Daylight,Fine no high winds,Dry,Single carriageway,Rural,Warwickshire,-1.41148,52.33302,B,16,50,Rural
0,18,0,0,Weekday,30,Daylight,Fine no high winds,Dry,Single carriageway,Urban,Warwickshire,-1.26643,52.37093,A,18,30,Urban
1,16,0,0,Weekday,30,Daylight,Fine no high winds,Dry,Single carriageway,Urban,Warwickshire,-1.27068,52.35275,Unclassified,16,30,Urban
1,11,0,1,Weekend,30,Daylight,Fine no high winds,Dry,Single carriageway,Rural,Warwickshire,-1.75522,52.5529,Unclassified,11,30,Rural
0,14,0,1,Weekday,50,Daylight,Fine no high winds,Dry,Single carriageway,Rural,Warwickshire,-1.75677,52.11012,B,14,50,Rural
1,8,0,0,Weekday,30,Daylight,Fine no high winds,Dry,Single carriageway,Urban,Warwickshire,-1.55449,52.34701,Unclassified,8,30,Urban
0,14,0,1,Weekend,50,Daylight,Fine no high winds,Wet or damp,Single carriageway,Rural,Warwickshire,-1.6522,52.44257,Unclassified,14,50,Rural
0,22,0,1,Weekday,70,Darkness - no lighting,Fine no high winds,Dry,Dual carriageway,Rural,Warwickshire,-1.30898,52.42321,Motorway,22,70,Rural
1,11,0,1,Weekday,50,Daylight,Fine no high winds,Wet or damp,Single carriageway,Rural,Warwickshire,-1.40748,52.40797,B,11,50,Rural
0,13,0,1,Weekday,30,Daylight,Fine no high winds,Dry,Single carriageway,Rural,Warwickshire,-1.89751,52.27247,B,13,30,Rural
1,12,0,1,Weekday,60,Daylight,Fine no high winds,Dry,Single carriageway,Rural,Warwickshire,-1.72907,52.20931,A,12,60,Rural
0,7,0,0,Weekday,30,Daylight,Fine no high winds,Dry,Single carriageway,Urban,Warwickshire,-1.70451,52.2009,Unclassified,7,30,Urban
0,11,0,1,Weekday,70,Daylight,Fine no high winds,Dry,Dual carriageway,Rural,Warwickshire,-1.64032,52.2682,Motorway,11,70,Rural
0,7,0,1,Weekday,30,Darkness - lighting unknown,Fine no high winds,Wet or damp,Single carriageway,Rural,Sussex,-0.35398,51.09033,Unclassified,7,30,Rural
0,15,0,0,Weekday,30,Daylight,Fine no high winds,Dry,Single carriageway,Urban,Sussex,0.00419,51.13711,Unclassified,15,30,Urban
0,12,0,1,Weekday,60,Daylight,Fine no high winds,Dry,Single carriageway,Rural,Sussex,-0.03517,51.01413,Unclassified,12,60,Rural
0,20,0,0,Weekday,30,Daylight,Fine no high winds,Dry,Single carriageway,Urban,Sussex,-0.69836,50.7902,Unclassified,20,30,Urban
0,9,0,0,Weekday,30,Daylight,Fine no high winds,Dry,Single carriageway,Urban,Sussex,-0.21222,51.12135,Unclassified,9,30,Urban
0,6,0,0,Weekday,30,Daylight,Fine no high winds,Dry,Single carriageway,Urban,Sussex,-0.18161,51.11821,Unclassified,6,30,Urban
0,13,0,0,Weekday,30,Daylight,Fine no high winds,Dry,Single carriageway,Urban,Sussex,-0.25962,50.84136,Unclassified,13,30,Urban
1,14,0,0,Weekend,30,Daylight,Fine no high winds,Dry,Single carriageway,Urban,Sussex,-0.19213,51.10705,A,14,30,Urban
0,16,0,0,Weekday,30,Daylight,Fine no high winds,Dry,Single carriageway,Urban,Sussex,-0.48561,50.83257,Unclassified,16,30,Urban
0,13,0,1,Weekday,30,Daylight,Fine no high winds,Dry,Single carriageway,Rural,Sussex,-0.73256,50.99215,A,13,30,Rural
1,19,0,0,Weekday,30,Daylight,Fine no high winds,Dry,Single carriageway,Urban,Sussex,-0.39555,50.80973,Unclassified,19,30,Urban
1,6,0,0,Weekday,40,Daylight,Raining no high winds,Wet or damp,Dual carriageway,Urban,Sussex,-0.36634,50.83425,A,6,40,Urban
0,12,0,1,Weekend,60,Daylight,Fine no high winds,Dry,Single carriageway,Rural,Sussex,-0.35892,51.00012,Unclassified,12,60,Rural
0,21,0,1,Weekday,70,Darkness - no lighting,Raining no high winds,Frost or ice,Dual carriageway,Rural,Sussex,-0.4585,50.83864,A,21,70,Rural
0,15,0,0,Weekend,40,Daylight,Fine no high winds,Dry,Single carriageway,Urban,Sussex,-0.33992,51.05378,Unclassified,15,40,Urban
1,19,0,1,Weekday,60,Daylight,Fine no high winds,Dry,Single carriageway,Rural,Sussex,-0.80862,50.83915,Unclassified,19,60,Rural
0,15,0,0,Weekday,20,Daylight,Fine no high winds,Dry,Single carriageway,Urban,Sussex,-0.21713,50.83295,Unclassified,15,20,Urban
0,17,0,0,Weekday,30,Darkness - lights lit,Fine no high winds,Wet or damp,Single carriageway,Urban,Sussex,-0.21486,51.12775,Unclassified,17,30,Urban
0,17,0,0,Weekday,40,Darkness - lights lit,Fine no high winds,Dry,Single carriageway,Urban,Sussex,-0.47547,50.81827,A,17,40,Urban
0,9,0,1,Weekday,50,Daylight,Fine + high winds,Wet or damp,Single carriageway,Rural,Sussex,-0.28952,50.99219,A,9,50,Rural
0,12,0,0,Weekday,30,Daylight,Fine no high winds,Dry,Dual carriageway,Urban,Sussex,-0.3728,50.82001,A,12,30,Urban
0,7,0,1,Weekday,30,Daylight,Fine no high winds,Dry,Single carriageway,Rural,Sussex,-0.45182,51.01249,Unclassified,7,30,Rural
1,16,0,1,Weekday,30,Daylight,Fine no high winds,Dry,Single carriageway,Rural,Sussex,-0.86432,50.78787,Unclassified,16,30,Rural
0,15,0,0,Weekday,30,Daylight,Fine no high winds,Dry,Roundabout,Urban,Sussex,-0.37162,50.81562,A,15,30,Urban
1,11,0,1,Weekday,70,Daylight,Fine no high winds,Dry,Dual carriageway,Rural,Sussex,-0.19415,51.09561,A,11,70,Rural
0,21,0,0,Weekend,30,Darkness - lights lit,Fine no high winds,Dry,Roundabout,Urban,Sussex,-0.19918,51.12228,Unclassified,21,30,Urban
0,18,0,1,Weekday,60,Darkness - no lighting,Fine no high winds,Dry,Single carriageway,Rural,Sussex,-0.88707,51.00633,Unclassified,18,60,Rural
0,15,0,0,Weekday,30,Daylight,Fine no high winds,Dry,Roundabout,Urban,Sussex,-0.70796,50.78223,Unclassified,15,30,Urban
0,17,0,1,Weekend,60,Darkness - no lighting,Fine no high winds,Wet or damp,Single carriageway,Rural,Sussex,-0.64386,51.04942,A,17,60,Rural
1,1,1,0,Weekday,30,Darkness - lights lit,Fine no high winds,Dry,Single carriageway,Urban,Sussex,-0.13976,50.96631,B,1,30,Urban
0,21,0,0,Weekday,30,Darkness - lights lit,Raining no high winds,Wet or damp,Dual carriageway,Urban,Sussex,-0.32618,51.06366,A,21,30,Urban
1,22,0,0,Weekday,30,Darkness - lights lit,Fine no high winds,Dry,Single carriageway,Urban,Sussex,-0.5104,50.81763,B,22,30,Urban
1,15,0,0,Weekday,30,Daylight,Fine no high winds,Dry,Single carriageway,Urban,Sussex,-0.64652,50.79262,B,15,30,Urban
0,17,0,1,Weekend,50,Daylight,Fine no high winds,Dry,Roundabout,Rural,Sussex,-0.15481,51.15902,A,17,50,Rural
0,15,0,0,Weekday,30,Daylight,Fine no high winds,Dry,Single carriageway,Urban,Sussex,-0.09681,50.9939,B,15,30,Urban
0,8,0,1,Weekday,70,Daylight,Fine no high winds,Dry,Dual carriageway,Rural,Sussex,-0.28351,50.84531,A,8,70,Rural
0,8,0,0,Weekday,30,Daylight,Fine no high winds,Wet or damp,Single carriageway,Urban,Sussex,-0.15322,51.1168,Unclassified,8,30,Urban
0,9,0,0,Weekday,30,Daylight,Fine no high winds,Dry,Single carriageway,Urban,Sussex,-0.64136,50.79361,B,9,30,Urban
1,13,0,0,Weekday,30,Daylight,Raining no high winds,Wet or damp,Single carriageway,Urban,Sussex,-0.16438,51.11624,Unclassified,13,30,Urban
0,17,0,0,Weekday,30,Daylight,Fine no high winds,Dry,Dual carriageway,Urban,Sussex,-0.40785,50.81294,A,17,30,Urban
1,18,0,0,Weekday,30,Darkness - lights lit,Fine no high winds,Dry,Single carriageway,Urban,Sussex,-0.36037,50.81257,Unclassified,18,30,Urban
1,12,0,0,Weekend,50,Daylight,Fine no high winds,Dry,Dual carriageway,Urban,Sussex,-0.19638,51.12269,A,12,50,Urban
0,18,0,0,Weekend,30,Daylight,Fine no high winds,Dry,Single carriageway,Urban,Sussex,-0.34045,51.0589,Unclassified,18,30,Urban
1,22,0,0,Weekend,30,Darkness - lights lit,Fine no high winds,Dry,Single carriageway,Urban,Sussex,-0.6964,50.7979,Unclassified,22,30,Urban
0,16,0,1,Weekend,70,Daylight,Fine no high winds,Wet or damp,Roundabout,Rural,Sussex,-0.75454,50.83007,A,16,70,Rural
0,15,0,0,Weekend,30,Daylight,Fine no high winds,Dry,Single carriageway,Urban,Sussex,-0.78341,50.84307,B,15,30,Urban
0,13,0,0,Weekday,60,Daylight,Fine no high winds,Dry,Roundabout,Urban,Sussex,-0.17018,51.12651,A,13,60,Urban
0,15,0,1,Weekday,30,Daylight,Other,Dry,Single carriageway,Rural,Sussex,-0.55449,51.03342,Unclassified,15,30,Rural
1,6,0,0,Weekday,30,Daylight,Fine no high winds,Wet or damp,Single carriageway,Urban,Sussex,-0.69178,50.78809,Unclassified,6,30,Urban
1,16,0,1,Weekday,60,Daylight,Fine no high winds,Dry,Single carriageway,Rural,Sussex,-0.63306,50.80246,A,16,60,Rural
1,10,0,0,Weekday,30,Daylight,Fine no high winds,Wet or damp,Single carriageway,Urban,Sussex,-0.32903,51.06937,Unclassified,10,30,Urban
1,14,0,0,Weekday,20,Darkness - lights lit,Fine no high winds,Wet or damp,Single carriageway,Urban,Sussex,-0.79363,50.73091,Unclassified,14,20,Urban
0,15,0,1,Weekday,60,Daylight,Other,Wet or damp,Single carriageway,Rural,Sussex,-0.61374,50.97195,A,15,60,Rural
0,17,0,1,Weekday,60,Darkness - no lighting,Fine no high winds,Wet or damp,Single carriageway,Rural,Sussex,-0.29928,51.05101,A,17,60,Rural
0,17,0,1,Weekday,30,Daylight,Fine no high winds,Dry,Dual carriageway,Rural,Sussex,-0.1648,51.14349,Unclassified,17,30,Rural
0,6,0,1,Weekend,30,Daylight,Fine no high winds,Dry,Single carriageway,Rural,Sussex,-0.76377,50.81419,B,6,30,Rural
0,1,1,1,Weekend,60,Darkness - no lighting,Other,Dry,Single carriageway,Rural,Sussex,-0.77267,50.8652,Unclassified,1,60,Rural
0,13,0,0,Weekday,30,Daylight,Fine no high winds,Dry,Single carriageway,Urban,Sussex,-0.4338,50.81524,Unclassified,13,30,Urban
0,17,0,0,Weekend,30,Darkness - lights lit,Fine no high winds,Dry,Single carriageway,Urban,Sussex,-0.22972,51.09878,Unclassified,17,30,Urban
0,16,0,1,Weekday,30,Daylight,Raining no high winds,Wet or damp,Single carriageway,Rural,Sussex,-0.1222,50.99506,A,16,30,Rural
0,4,1,1,Weekday,70,Darkness - no lighting,Fine no high winds,Dry,Dual carriageway,Rural,Sussex,-0.41052,50.88629,A,4,70,Rural
0,12,0,1,Weekday,60,Daylight,Fine no high winds,Wet or damp,Single carriageway,Rural,Sussex,-0.73703,50.86168,Unclassified,12,60,Rural
1,19,0,0,Weekend,20,Darkness - no lighting,Fine no high winds,Wet or damp,One way street,Urban,Sussex,-0.77869,50.83871,Unclassified,19,20,Urban
0,16,0,0,Weekday,30,Daylight,Raining no high winds,Wet or damp,Single carriageway,Urban,Sussex,-0.76044,50.83298,A,16,30,Urban
1,18,0,1,Weekday,30,Darkness - no lighting,Raining no high winds,Wet or damp,Single carriageway,Rural,Sussex,-0.79026,50.78244,B,18,30,Rural
0,12,0,0,Weekday,30,Daylight,Fine no high winds,Dry,Single carriageway,Urban,Sussex,-0.26561,50.83296,A,12,30,Urban
1,21,0,0,Weekday,30,Darkness - lights lit,Fine no high winds,Dry,Roundabout,Urban,Sussex,-0.1692,51.12593,A,21,30,Urban
1,21,0,1,Weekday,40,Darkness - lights lit,Fine no high winds,Dry,Single carriageway,Rural,Sussex,-0.54617,50.84847,A,21,40,Rural
0,9,0,1,Weekend,70,Daylight,Fine no high winds,Dry,Dual carriageway,Rural,Sussex,-0.36153,50.83497,A,9,70,Rural
0,17,0,0,Weekday,30,Darkness - lights lit,Fine no high winds,Dry,Single carriageway,Urban,Sussex,-0.2315,50.84012,Unclassified,17,30,Urban
0,1,1,0,Weekend,30,Darkness - lights lit,Fine no high winds,Dry,Single carriageway,Urban,Sussex,-0.1001,50.99143,B,1,30,Urban
0,11,0,1,Weekend,30,Daylight,Fine no high winds,Dry,Single carriageway,Rural,Sussex,-0.42892,50.9451,B,11,30,Rural
0,18,0,0,Weekday,30,Daylight,Fine no high winds,Dry,Single carriageway,Urban,Sussex,-0.52162,50.80992,Unclassified,18,30,Urban
0,7,0,1,Weekday,60,Daylight,Fine no high winds,Dry,Single carriageway,Rural,Sussex,-0.51591,51.06418,B,7,60,Rural
0,14,0,0,Weekend,30,Daylight,Fine no high winds,Dry,Single carriageway,Urban,Sussex,-0.36537,50.81033,Unclassified,14,30,Urban
0,9,0,1,Weekday,40,Daylight,Fine no high winds,Dry,Roundabout,Rural,Sussex,-0.56112,50.85234,A,9,40,Rural
0,15,0,1,Weekday,60,Daylight,Raining no high winds,Wet or damp,Single carriageway,Rural,Sussex,-0.728,50.85722,A,15,60,Rural
1,14,0,1,Weekend,30,Daylight,Fine no high winds,Dry,Dual carriageway,Rural,Sussex,-0.19721,51.08448,B,14,30,Rural
0,10,0,0,Weekday,30,Daylight,Fine no high winds,Wet or damp,Single carriageway,Urban,Sussex,-0.39426,50.81811,Unclassified,10,30,Urban
0,15,0,0,Weekend,20,Daylight,Fine no high winds,Wet or damp,Single carriageway,Urban,Sussex,-0.3588,51.06989,Unclassified,15,20,Urban
1,17,0,1,Weekend,60,Daylight,Raining no high winds,Wet or damp,Single carriageway,Rural,Sussex,-0.47788,50.91098,B,17,60,Rural
1,16,0,0,Weekday,30,Daylight,Fine no high winds,Dry,Single carriageway,Urban,Sussex,-0.54112,50.80814,Unclassified,16,30,Urban
0,7,0,1,Weekday,30,Daylight,Fog or mist,Wet or damp,Single carriageway,Rural,Sussex,-0.08546,51.10346,B,7,30,Rural
0,13,0,1,Weekend,30,Daylight,Fine no high winds,Dry,Single carriageway,Rural,Sussex,-0.49767,50.95709,A,13,30,Rural
0,7,0,0,Weekday,30,Daylight,Fine no high winds,Dry,Roundabout,Urban,Sussex,-0.31773,50.837,Unclassified,7,30,Urban
0,13,0,1,Weekday,30,Daylight,Fine no high winds,Dry,Single carriageway,Rural,Sussex,-0.7436,50.98088,A,13,30,Rural
0,12,0,0,Weekend,40,Daylight,Fine no high winds,Dry,Dual carriageway,Urban,Sussex,-0.36721,50.8342,A,12,40,Urban
0,23,0,0,Weekday,30,Darkness - lights lit,Fine no high winds,Dry,Single carriageway,Urban,Sussex,-0.36733,50.82046,Unclassified,23,30,Urban
1,12,0,0,Weekday,30,Daylight,Other,Wet or damp,Single carriageway,Urban,Sussex,-0.00973,51.12616,Unclassified,12,30,Urban
0,12,0,0,Weekday,30,Darkness - lighting unknown,Fine no high winds,Dry,Single carriageway,Urban,Sussex,-0.54102,50.80807,Unclassified,12,30,Urban
0,19,0,0,Weekday,30,Darkness - lights lit,Fine no high winds,Dry,Single carriageway,Urban,Sussex,-0.14361,50.92442,B,19,30,Urban
0,7,0,1,Weekday,60,Daylight,Fine no high winds,Dry,Roundabout,Rural,Sussex,-0.40771,50.90921,A,7,60,Rural
0,18,0,1,Weekday,20,Daylight,Fine no high winds,Dry,Single carriageway,Rural,Sussex,-0.55706,50.85533,Unclassified,18,20,Rural
0,10,0,0,Weekend,40,Daylight,Raining no high winds,Wet or damp,Single carriageway,Urban,Sussex,-0.41668,50.81252,A,10,40,Urban
0,10,0,1,Weekend,70,Daylight,Fine no high winds,Dry,Roundabout,Rural,Sussex,-0.30142,50.83952,A,10,70,Rural
